Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST1990,55,53018,10458,546,344,Yes
CUST1991,53,93149,32279,702,136,No
CUST1992,53,29232,24506,686,278,Yes
CUST1993,39,95361,25574,694,82,No
CUST1994,60,127691,43483,785,348,Yes
CUST1995,25,49837,34818,663,299,No
CUST1996,44,139404,48926,619,20,No
CUST1997,40,53901,34487,834,157,Yes
CUST1998,73,73429,45882,624,13,Yes
CUST1999,60,70860,22371,843,188,Yes
CUST2000,66,79129,27369,380,220,Yes
CUST2001,45,102603,17267,519,351,No
CUST2002,73,73011,18832,470,72,No
CUST2003,64,76757,17129,584,84,No
CUST2004,21,61471,10126,446,301,No
CUST2005,36,22213,44587,747,324,Yes
CUST2006,56,71052,21994,752,234,No
CUST2007,37,108250,49132,801,186,Yes
CUST2008,40,35506,11968,556,27,Yes
CUST2009,24,90101,33429,423,293,Yes
CUST2010,54,20773,40020,745,87,No
CUST2011,50,104072,6174,656,219,Yes
CUST2012,31,114409,5383,482,314,No
CUST2013,27,101048,30882,325,195,No
CUST2014,60,28288,12646,674,290,No
CUST2015,48,119085,5871,777,358,Yes
CUST2016,32,117773,16254,654,87,No
CUST2017,72,96756,47978,734,234,Yes
CUST2018,24,25965,36268,518,350,Yes
CUST2019,40,111866,35157,495,148,Yes
CUST2020,72,131181,31548,691,59,No
CUST2021,53,29514,48104,683,293,No
CUST2022,41,66884,44445,483,207,Yes
CUST2023,25,141641,36897,310,305,Yes
CUST2024,66,85907,24844,500,205,No
CUST2025,35,33911,45533,752,188,Yes
CUST2026,54,57989,45418,669,220,Yes
CUST2027,32,123139,28640,838,334,No
CUST2028,69,109899,49158,499,49,Yes
CUST2029,45,59498,49243,305,122,Yes
CUST2030,72,99503,30886,617,19,No
CUST2031,53,31338,24834,636,299,Yes
CUST2032,67,56899,10743,396,258,Yes
CUST2033,70,120306,13197,677,230,No
CUST2034,57,141463,13854,559,62,Yes
CUST2035,57,77367,5909,814,356,Yes
CUST2036,61,69992,17504,313,86,Yes
CUST2037,59,71788,12334,579,109,No
CUST2038,53,127757,6041,334,282,No
CUST2039,19,106602,17335,581,172,No
CUST2040,56,24039,6757,790,304,No
CUST2041,60,82126,18712,707,184,Yes
CUST2042,71,40489,36530,344,73,No
CUST2043,62,89922,47508,559,140,Yes
CUST2044,35,48818,14512,580,110,Yes
CUST2045,19,37875,47581,358,148,Yes
CUST2046,29,117878,20845,331,216,No
CUST2047,35,71248,33559,782,289,No
CUST2048,62,124434,46029,765,88,No
CUST2049,66,124527,40296,802,135,Yes
CUST2050,37,131341,17511,477,312,Yes
CUST2051,39,91529,10642,784,171,Yes
CUST2052,40,58663,24720,406,272,No
CUST2053,18,145846,35371,339,151,No
CUST2054,29,103105,14710,678,332,Yes
CUST2055,73,38884,36063,329,32,No
CUST2056,27,59066,32648,456,27,No
CUST2057,54,108773,6429,481,96,Yes
CUST2058,60,136257,12632,434,256,Yes
CUST2059,43,139821,15885,384,126,No
CUST2060,22,146532,14989,729,12,No
CUST2061,27,124204,34180,422,15,No
CUST2062,65,133657,36788,357,353,No
CUST2063,58,115594,35899,754,275,Yes
CUST2064,19,104926,6286,363,234,No
CUST2065,23,68906,34459,621,319,Yes
CUST2066,65,145487,43353,399,212,Yes
CUST2067,51,144448,20900,584,211,Yes
CUST2068,31,21461,18194,498,44,Yes
CUST2069,42,92551,24322,317,40,Yes
CUST2070,44,134657,42318,640,71,No
CUST2071,47,92754,30672,624,210,Yes
CUST2072,39,38530,8337,473,269,Yes
CUST2073,28,36152,26879,675,115,No
CUST2074,41,25475,5516,828,50,No
CUST2075,37,20659,11728,314,53,No
CUST2076,64,95067,46314,712,354,No
CUST2077,38,98204,33297,726,110,No
CUST2078,67,71653,32242,362,325,No
CUST2079,54,90405,37486,366,183,No
CUST2080,56,91765,42923,497,25,No
CUST2081,23,144122,44048,813,36,Yes
CUST2082,74,31157,41326,451,45,Yes
CUST2083,21,59936,24056,573,204,No
CUST2084,27,47532,7425,385,282,No
CUST2085,28,118080,36948,476,40,Yes
CUST2086,66,117180,31193,754,325,Yes
CUST2087,57,138429,36857,345,343,No
CUST2088,21,115150,38643,582,154,No
CUST2089,61,65069,43734,503,53,No
CUST2090,23,47752,45074,817,162,No
CUST2091,35,74087,49477,719,334,Yes
CUST2092,46,138702,36975,477,322,Yes
CUST2093,60,104663,20198,303,49,No
CUST2094,45,131602,8978,618,176,Yes
CUST2095,49,87181,39623,580,39,Yes
CUST2096,56,38671,6246,659,244,Yes
CUST2097,46,41096,32656,420,220,No
CUST2098,44,44116,42775,649,102,No
CUST2099,35,48939,25699,777,334,Yes
CUST2100,31,100856,41258,388,279,Yes
CUST2101,66,129412,9162,774,112,No
CUST2102,50,53127,22553,390,310,No
CUST2103,25,45470,47487,419,238,Yes
CUST2104,40,35023,32337,392,340,Yes
CUST2105,45,43770,36020,486,222,No
CUST2106,25,107946,12663,388,333,Yes
CUST2107,36,124813,37426,490,85,No
CUST2108,61,94356,45809,625,37,Yes
CUST2109,61,131706,47348,320,200,Yes
CUST2110,55,27128,27725,473,124,No
CUST2111,49,131593,34381,310,338,Yes
CUST2112,51,118440,33588,522,155,No
CUST2113,60,142207,6363,683,150,No
CUST2114,37,149771,15573,771,20,No
CUST2115,20,91939,23875,383,265,No
CUST2116,32,80458,17596,552,237,No
CUST2117,43,104498,35752,615,238,Yes
CUST2118,56,92045,27534,495,318,Yes
CUST2119,21,29587,33712,435,156,Yes
CUST2120,18,58096,20211,617,212,Yes
CUST2121,31,108039,38268,354,95,No
CUST2122,37,28829,19398,688,41,No
CUST2123,31,52858,43512,593,241,No
CUST2124,67,32871,49890,482,83,No
CUST2125,26,45875,27226,585,218,Yes
CUST2126,66,115104,44459,443,222,Yes
CUST2127,34,96099,48054,623,355,Yes
CUST2128,36,83857,35701,723,78,Yes
CUST2129,38,144720,13595,531,317,Yes
CUST2130,25,63365,24227,492,82,Yes
CUST2131,18,66810,30583,579,188,Yes
CUST2132,49,36805,32319,504,21,No
CUST2133,65,107988,49112,481,296,Yes
CUST2134,45,105914,47762,602,59,Yes
CUST2135,29,50740,28609,565,263,No
CUST2136,26,33113,35954,750,332,No
CUST2137,42,57373,15618,570,254,Yes
CUST2138,52,101201,45753,394,208,Yes
CUST2139,63,29149,18579,801,36,Yes
CUST2140,32,137980,23511,663,94,Yes
CUST2141,50,45362,10648,672,301,Yes
CUST2142,53,61652,48716,657,320,Yes
CUST2143,71,83682,36646,835,46,Yes
CUST2144,60,79067,13460,760,146,No
CUST2145,69,63036,16356,474,23,Yes
CUST2146,40,100785,18073,337,215,No
CUST2147,22,106431,15244,694,280,No
CUST2148,43,60065,44698,459,357,No
CUST2149,73,110892,37255,850,285,Yes
CUST2150,65,96568,11612,515,146,Yes
CUST2151,20,39974,32261,744,46,Yes
CUST2152,45,94128,37356,655,111,Yes
CUST2153,19,94299,24900,595,113,Yes
CUST2154,47,67774,20382,512,115,Yes
CUST2155,22,125866,18725,650,244,No
CUST2156,73,61462,41492,815,130,Yes
CUST2157,38,145653,8083,575,57,No
CUST2158,54,76139,6188,392,79,Yes
CUST2159,45,42103,28513,825,172,Yes
CUST2160,54,20633,22092,515,195,Yes
CUST2161,43,61053,28399,564,99,No
CUST2162,63,52266,49363,523,115,Yes
CUST2163,58,122978,15394,778,188,Yes
CUST2164,44,49035,16450,567,217,Yes
CUST2165,36,113349,37995,332,67,No
CUST2166,25,116969,7095,418,251,Yes
CUST2167,43,103995,9172,829,290,No
CUST2168,19,77163,27133,490,52,No
CUST2169,38,56264,33221,786,249,Yes
CUST2170,28,130114,12469,443,17,No
CUST2171,69,67118,45472,778,116,Yes
CUST2172,57,37603,19856,630,96,No
CUST2173,47,109073,12909,681,359,No
CUST2174,71,116072,41830,686,64,Yes
CUST2175,62,63458,19686,334,52,No
CUST2176,41,135066,36874,630,320,No
CUST2177,23,82908,21896,407,95,No
CUST2178,45,80666,27303,667,12,No
CUST2179,72,78373,28281,308,206,Yes
CUST2180,24,67020,8058,462,69,Yes
CUST2181,33,121550,41505,731,124,Yes
CUST2182,45,60038,22530,786,228,Yes
CUST2183,55,83828,14907,642,133,No
CUST2184,43,92308,38776,644,274,Yes
CUST2185,51,34264,44602,402,354,Yes
CUST2186,23,43038,48875,491,174,No
CUST2187,43,104613,11825,666,79,Yes
CUST2188,73,99511,8304,613,251,Yes
CUST2189,37,30744,33693,466,265,Yes
CUST2190,65,130335,34958,778,291,No
CUST2191,39,56780,12269,490,305,Yes
CUST2192,32,132553,11939,322,188,Yes
CUST2193,39,128323,45014,749,204,Yes
CUST2194,67,38350,44954,767,74,No
CUST2195,28,136824,11676,745,109,Yes
CUST2196,22,90597,41862,708,123,No
CUST2197,50,45746,7750,784,241,No
CUST2198,58,54502,38246,549,50,No
CUST2199,25,116147,11908,558,353,Yes
CUST2200,51,136173,15947,682,291,No
CUST2201,50,102132,46282,645,163,Yes
CUST2202,30,30022,12737,794,169,Yes
CUST2203,75,115345,18460,710,147,Yes
CUST2204,67,29882,28700,607,315,No
CUST2205,40,136930,15291,341,37,Yes
CUST2206,40,22441,24144,539,98,Yes
CUST2207,64,131357,33935,819,308,No
CUST2208,70,86476,38154,410,177,Yes
CUST2209,59,102788,37662,731,36,No
CUST2210,70,24088,11507,736,84,Yes
CUST2211,27,126514,15111,575,214,No
CUST2212,33,96269,47407,710,162,No
CUST2213,24,95877,28837,329,273,No
CUST2214,27,73101,26928,467,34,Yes
CUST2215,34,120820,14029,824,60,No
CUST2216,30,97337,13059,470,232,No
CUST2217,29,47886,18231,607,153,No
CUST2218,56,138791,33777,836,157,No
CUST2219,27,24804,32246,503,39,No
CUST2220,66,92298,5431,442,133,No
CUST2221,66,54159,21077,433,243,No
CUST2222,59,91233,36042,641,116,No
CUST2223,22,137176,27368,355,140,No
CUST2224,29,90736,23792,392,64,Yes
CUST2225,67,81879,38097,616,215,Yes
CUST2226,58,105709,16223,444,252,Yes
CUST2227,49,121606,10585,654,285,Yes
CUST2228,47,39481,22433,769,67,Yes
CUST2229,66,67948,29407,705,84,No
CUST2230,54,71445,32198,469,249,Yes
CUST2231,66,49269,28635,771,267,Yes
CUST2232,55,136842,46251,300,353,Yes
CUST2233,46,121206,48581,451,274,Yes
CUST2234,61,97280,21085,505,99,Yes
CUST2235,74,116105,14935,476,107,Yes
CUST2236,54,132350,39711,608,50,No
CUST2237,59,58141,32637,614,19,No
CUST2238,58,37548,19954,382,94,Yes
CUST2239,57,80909,14043,489,339,Yes
CUST2240,38,85683,33103,541,59,No
CUST2241,73,86900,32093,508,263,Yes
CUST2242,58,31869,31824,747,313,Yes
CUST2243,38,72007,35064,392,286,No
CUST2244,27,67692,38826,550,105,Yes
CUST2245,46,85820,49708,457,64,No
CUST2246,22,21388,28709,683,333,No
CUST2247,48,106858,6950,305,111,No
CUST2248,46,51310,34004,788,145,Yes
CUST2249,58,131146,14541,463,277,No
CUST2250,37,146353,5651,652,226,Yes
CUST2251,68,125714,38904,402,99,No
CUST2252,35,148693,9560,782,305,Yes
CUST2253,55,100482,10556,703,291,No
CUST2254,21,109674,27171,517,186,No
CUST2255,40,41737,25631,783,263,Yes
CUST2256,50,119248,31322,685,322,Yes
CUST2257,22,87388,15769,774,236,No
CUST2258,37,38398,33447,548,131,No
CUST2259,47,78487,9028,398,230,Yes
CUST2260,46,40869,30773,696,130,Yes
CUST2261,20,43480,7430,431,288,No
CUST2262,21,94233,48265,625,136,Yes
CUST2263,41,144349,47039,436,70,Yes
CUST2264,71,94162,14892,709,275,Yes
CUST2265,36,106430,42654,634,102,Yes
CUST2266,22,134320,8788,589,290,No
CUST2267,59,146843,46393,734,360,Yes
CUST2268,73,39162,48277,703,175,Yes
CUST2269,72,116458,39064,846,221,No
CUST2270,23,115945,24380,373,26,Yes
CUST2271,57,83373,32479,655,185,Yes
CUST2272,56,143099,31345,800,129,No
CUST2273,50,67028,49621,327,305,No
CUST2274,42,25297,41281,527,242,Yes
CUST2275,47,48681,24944,482,23,No
CUST2276,55,119807,25558,540,264,No
CUST2277,53,83916,27554,677,313,Yes
CUST2278,68,50375,5517,670,290,Yes
CUST2279,65,28239,23335,648,337,Yes
CUST2280,75,54649,39589,813,231,No
CUST2281,20,68422,45003,301,218,Yes
CUST2282,46,50673,14624,707,360,Yes
CUST2283,69,25610,31472,379,72,Yes
CUST2284,54,107632,34241,535,244,No
CUST2285,59,47102,47197,441,256,No
CUST2286,30,87880,18443,811,43,No
CUST2287,38,138977,40679,492,218,Yes
CUST2288,56,123738,45918,345,266,Yes
CUST2289,48,67349,45513,516,132,Yes
CUST2290,50,70868,47731,609,219,Yes
CUST2291,27,81561,33976,745,277,Yes
CUST2292,21,140311,27626,395,87,Yes
CUST2293,46,79591,47516,647,19,No
CUST2294,24,135546,31509,693,198,Yes
CUST2295,69,26086,17929,484,13,Yes
CUST2296,75,25230,24761,735,204,Yes
CUST2297,71,148527,10523,454,288,Yes
CUST2298,39,105003,7422,591,85,Yes
CUST2299,63,62476,40221,618,55,Yes
CUST2300,23,33529,26921,696,349,No
CUST2301,50,112240,30558,792,99,Yes
CUST2302,59,146935,13257,335,104,No
CUST2303,29,88337,39109,567,126,Yes
CUST2304,20,103042,40441,731,334,Yes
CUST2305,33,128743,23607,483,190,Yes
CUST2306,63,55847,19007,467,179,No
CUST2307,46,129428,11083,707,357,No
CUST2308,46,117243,38532,829,93,Yes
CUST2309,51,54513,41161,408,56,No
CUST2310,51,95842,25463,776,213,No
CUST2311,57,91349,39166,384,359,No
CUST2312,28,94732,27328,654,349,No
CUST2313,41,42786,46660,403,199,Yes
CUST2314,41,69369,15487,714,19,No
CUST2315,36,105678,6534,312,183,No
CUST2316,42,69613,6827,464,288,No
CUST2317,44,67880,40385,626,241,Yes
CUST2318,67,97028,43830,431,65,No
CUST2319,39,105634,21953,819,147,Yes
CUST2320,61,137732,20816,693,219,Yes
CUST2321,56,129506,24919,765,303,No
CUST2322,21,30202,32705,311,88,No
CUST2323,68,87720,38113,797,49,Yes
CUST2324,58,52975,12237,711,279,No
CUST2325,59,69326,8928,732,345,No
CUST2326,39,147490,29443,355,101,Yes
CUST2327,22,138914,22023,610,49,Yes
CUST2328,39,49215,46090,735,304,Yes
CUST2329,24,87681,38259,564,83,No
CUST2330,53,73194,28230,418,179,Yes
CUST2331,61,66255,13114,761,302,Yes
CUST2332,42,127116,8128,814,215,No
CUST2333,36,133733,47661,681,245,No
CUST2334,34,65224,13175,784,316,Yes
CUST2335,64,83813,34408,643,32,No
CUST2336,72,123895,24527,847,297,No
CUST2337,60,83191,42515,673,314,Yes
CUST2338,56,136283,5341,414,285,No
CUST2339,73,99195,34697,483,149,Yes
CUST2340,27,20864,27215,734,132,No
CUST2341,39,85776,20472,844,232,No
CUST2342,23,135609,43115,692,331,Yes
CUST2343,55,38214,42066,381,323,No
CUST2344,60,77658,46139,453,289,No
CUST2345,27,41706,48615,307,159,Yes
CUST2346,40,50145,39949,645,291,Yes
CUST2347,37,30104,44029,564,20,No
CUST2348,59,87441,20324,502,93,Yes
CUST2349,62,104341,27959,827,76,Yes
CUST2350,60,56806,24608,765,31,No
CUST2351,43,47723,23647,745,181,Yes
CUST2352,26,39692,48707,349,29,No
CUST2353,56,44498,42536,775,321,No
CUST2354,63,40625,49068,588,129,Yes
CUST2355,23,67477,14173,340,351,No
CUST2356,37,98908,29750,424,289,No
CUST2357,53,114018,39056,801,233,No
CUST2358,42,127079,21228,771,318,No
CUST2359,59,35509,11896,675,140,No
CUST2360,68,106652,26485,351,271,Yes
CUST2361,39,50191,38846,678,161,Yes
CUST2362,70,74344,43166,558,343,No
CUST2363,26,126322,17619,735,78,Yes
CUST2364,60,63283,28676,645,164,No
CUST2365,62,114405,34773,603,322,No
CUST2366,71,34855,11421,324,184,No
CUST2367,65,83113,14604,573,324,No
CUST2368,61,108503,32898,483,274,No
CUST2369,51,82759,32004,600,295,No
CUST2370,23,82786,10370,665,334,No
CUST2371,59,47617,11045,727,45,Yes
CUST2372,60,97436,9075,317,343,Yes
CUST2373,45,41134,32845,757,55,Yes
CUST2374,50,104837,13523,632,157,Yes
CUST2375,41,129230,36211,604,189,No
CUST2376,19,73857,19076,336,243,Yes
CUST2377,41,22942,34239,414,332,Yes
CUST2378,37,51938,10116,665,291,No
CUST2379,29,25655,29202,337,271,Yes
CUST2380,31,36762,49356,844,246,No
CUST2381,39,95168,39488,705,30,No
CUST2382,67,97640,31394,554,347,No
CUST2383,49,41119,43550,479,237,Yes
CUST2384,30,37658,41632,386,58,Yes
CUST2385,32,102515,39009,847,194,Yes
CUST2386,26,87193,30872,396,103,No
CUST2387,27,25136,22281,429,132,No
CUST2388,22,136758,43292,448,290,Yes
CUST2389,36,95008,37691,805,217,No
CUST2390,72,39249,46711,741,241,Yes
CUST2391,68,27328,32749,581,211,No
CUST2392,24,41802,33841,653,256,No
CUST2393,50,53850,37082,769,112,No
CUST2394,67,140906,32323,549,288,Yes
CUST2395,52,43597,15672,836,348,Yes
CUST2396,71,87717,14459,769,107,Yes
CUST2397,65,145598,38147,341,25,Yes
CUST2398,74,73143,13331,378,327,No
CUST2399,51,98558,36769,634,243,No
CUST2400,20,147040,34996,681,152,No
CUST2401,60,93872,13479,339,206,No
CUST2402,39,103574,38632,450,51,Yes
CUST2403,74,22440,39677,403,326,No
CUST2404,67,135147,12737,691,44,No
CUST2405,57,114312,18935,824,333,Yes
CUST2406,26,115417,34847,380,351,Yes
CUST2407,56,106736,36021,645,248,No
CUST2408,42,127649,7136,609,265,No
CUST2409,27,57152,15278,732,324,No
CUST2410,28,144158,41636,710,284,Yes
CUST2411,29,31239,29204,322,264,Yes
CUST2412,71,48389,12783,488,208,Yes
CUST2413,62,78877,44426,563,289,No
CUST2414,67,99498,31779,381,88,Yes
CUST2415,57,81789,12230,743,331,Yes
CUST2416,69,133679,12921,419,306,Yes
CUST2417,75,83133,29221,496,235,No
CUST2418,28,42356,42471,567,270,Yes
CUST2419,64,48752,23978,610,266,Yes
CUST2420,46,128837,7639,826,90,No
CUST2421,20,73840,39260,549,78,Yes
CUST2422,44,98753,15046,350,175,No
CUST2423,41,38705,12716,683,276,Yes
CUST2424,61,124151,29344,784,307,No
CUST2425,64,96368,24983,520,112,No
CUST2426,33,127538,29540,747,264,Yes
CUST2427,46,120596,24874,581,31,Yes
CUST2428,57,43839,24266,490,341,No
CUST2429,36,101685,36845,583,284,No
CUST2430,66,106461,6833,813,174,Yes
CUST2431,65,86952,14363,346,360,No
CUST2432,68,54671,14315,708,280,No
CUST2433,46,41983,43641,485,12,No
CUST2434,32,114920,32640,591,216,Yes
CUST2435,52,109861,8188,579,341,No
CUST2436,33,64914,24999,305,107,Yes
CUST2437,37,140894,23578,716,332,Yes
CUST2438,69,79437,19128,512,133,Yes
CUST2439,68,98188,16998,319,200,Yes
CUST2440,48,97410,37033,724,38,Yes
CUST2441,75,29023,5136,432,149,Yes
CUST2442,71,50122,13016,581,27,No
CUST2443,30,69572,40883,573,351,No
CUST2444,41,70523,27849,773,196,Yes
CUST2445,61,37329,9427,625,211,No
CUST2446,54,34230,7928,399,207,Yes
CUST2447,46,22170,32366,526,329,Yes
CUST2448,47,46522,36534,530,181,Yes
CUST2449,67,88512,42556,318,245,Yes
CUST2450,36,132668,25296,632,303,Yes
CUST2451,67,139188,42077,526,31,No
CUST2452,42,86107,34646,365,27,Yes
CUST2453,50,109701,27139,594,356,No
CUST2454,51,75023,29727,771,75,No
CUST2455,44,128332,36144,730,97,Yes
CUST2456,28,39603,44695,636,155,Yes
CUST2457,70,99365,13703,698,289,No
CUST2458,30,32622,14078,787,102,Yes
CUST2459,69,43255,38080,312,187,Yes
CUST2460,56,82373,46711,651,203,No
CUST2461,26,138175,35207,648,149,Yes
CUST2462,73,100576,34486,627,140,Yes
CUST2463,34,98618,48726,654,105,Yes
CUST2464,21,25116,34430,755,280,Yes
CUST2465,59,135048,14763,455,213,Yes
CUST2466,48,122743,26313,773,247,Yes
CUST2467,73,89655,10853,810,315,Yes
CUST2468,41,85972,45944,515,213,No
CUST2469,53,118616,48548,845,112,Yes
CUST2470,24,35403,45867,474,83,Yes
CUST2471,63,32214,31845,699,192,Yes
CUST2472,72,83208,30377,561,325,No
CUST2473,51,106427,20258,712,162,Yes
CUST2474,72,37082,30912,333,107,Yes
CUST2475,25,138224,27216,380,338,Yes
CUST2476,36,99098,40454,798,138,No
CUST2477,23,90685,8002,653,336,No
CUST2478,66,128464,48938,385,80,Yes
CUST2479,28,20157,34038,512,284,Yes
CUST2480,35,137567,23178,842,306,Yes
CUST2481,46,142910,47330,678,149,No
CUST2482,75,121563,10801,611,212,Yes
CUST2483,50,108940,15853,598,125,No
CUST2484,27,105096,6625,622,111,No
CUST2485,71,76557,42486,762,291,Yes
CUST2486,45,88425,46294,778,305,Yes
CUST2487,23,75139,25240,330,64,No
CUST2488,32,68546,41768,459,186,Yes
CUST2489,70,134664,47281,470,219,No
CUST2490,46,25693,13112,660,96,Yes
CUST2491,74,111441,47199,741,145,No
CUST2492,40,89444,41657,725,52,Yes
CUST2493,19,76224,10580,323,360,No
CUST2494,44,50079,17610,590,179,No
CUST2495,21,143000,45547,802,107,No
CUST2496,43,125159,40509,540,284,No
CUST2497,50,83192,42804,684,184,Yes
CUST2498,41,123488,8465,850,259,Yes
CUST2499,33,120751,42371,434,103,Yes
CUST2500,42,69969,39193,687,187,Yes
CUST2501,23,65943,17412,426,211,No
CUST2502,41,97207,36184,399,97,No
CUST2503,32,125463,37940,705,306,Yes
CUST2504,19,117175,6223,523,99,No
CUST2505,38,138994,12882,516,218,Yes
CUST2506,24,119816,48139,413,313,Yes
CUST2507,71,129732,39855,596,125,Yes
CUST2508,63,111318,16779,482,125,No
CUST2509,59,95513,6243,462,187,Yes
CUST2510,39,32807,23019,710,283,No
CUST2511,68,75769,18487,718,323,Yes
CUST2512,27,37548,21075,660,201,No
CUST2513,26,53360,42981,522,64,Yes
CUST2514,20,82539,34113,728,126,No
CUST2515,36,120382,10547,585,270,Yes
CUST2516,71,50475,39966,627,66,Yes
CUST2517,48,139286,44770,671,298,No
CUST2518,62,132597,25999,408,212,Yes
CUST2519,71,30986,31332,625,201,No
CUST2520,26,57128,43593,814,199,Yes
CUST2521,66,98419,7948,848,25,No
CUST2522,63,134919,37209,845,342,Yes
CUST2523,48,91267,6524,701,262,Yes
CUST2524,46,73562,27279,530,277,No
CUST2525,57,53791,33640,713,146,Yes
CUST2526,18,44775,16829,806,209,Yes
CUST2527,75,20716,32193,775,298,Yes
CUST2528,23,112949,6576,593,178,No
CUST2529,19,117471,39596,760,20,No
CUST2530,34,123471,25799,460,324,No
CUST2531,31,20932,30035,481,176,No
CUST2532,71,95757,21854,709,261,Yes
CUST2533,27,88490,10965,595,360,Yes
CUST2534,53,35444,12513,303,159,No
CUST2535,64,88126,11509,845,145,No
CUST2536,56,20942,40506,642,126,Yes
CUST2537,51,69155,16020,775,15,Yes
CUST2538,45,105792,23700,476,111,No
CUST2539,25,46924,14439,400,168,No
CUST2540,67,110146,16971,692,333,Yes
CUST2541,36,125419,21748,728,331,Yes
CUST2542,33,61405,10873,728,73,Yes
CUST2543,37,73588,15107,720,357,No
CUST2544,25,67483,25106,493,274,Yes
CUST2545,21,33970,31691,329,307,No
CUST2546,33,40287,49473,529,50,No
CUST2547,44,75846,16088,441,69,No
CUST2548,58,105403,8860,815,258,Yes
CUST2549,68,96725,45270,382,318,Yes
CUST2550,57,53244,26318,718,259,Yes
CUST2551,47,54249,16892,323,96,No
CUST2552,22,132063,6780,632,36,No
CUST2553,25,90268,8833,555,113,Yes
CUST2554,71,75517,24531,470,279,Yes
CUST2555,75,94012,30555,783,182,Yes
CUST2556,49,67925,11471,393,309,No
CUST2557,56,100200,25974,679,132,Yes
CUST2558,52,56118,14336,323,149,Yes
CUST2559,19,149997,32054,698,31,Yes
CUST2560,58,109208,26247,823,56,No
CUST2561,50,72095,21903,497,198,Yes
CUST2562,54,118955,29609,465,119,No
CUST2563,33,46698,12927,768,213,No
CUST2564,63,74162,8399,677,169,No
CUST2565,27,92365,18274,545,57,No
CUST2566,36,122732,20703,479,178,No
CUST2567,45,93080,44125,783,162,No
CUST2568,18,83238,43406,504,244,No
CUST2569,57,43425,20498,630,67,Yes
CUST2570,40,68524,37307,435,179,No
CUST2571,33,93281,38333,600,179,No
CUST2572,54,92733,38057,366,115,No
CUST2573,44,83407,30234,331,66,Yes
CUST2574,29,53263,12541,511,122,No
CUST2575,60,149565,22648,772,100,Yes
CUST2576,60,60193,8973,770,199,Yes
CUST2577,23,95713,25862,550,329,No
CUST2578,51,65135,35462,754,121,Yes
CUST2579,41,121475,41249,547,226,Yes
CUST2580,22,112470,31678,481,255,No
CUST2581,51,72183,9289,772,280,Yes
CUST2582,52,116440,36730,812,61,Yes
CUST2583,50,38096,6894,413,133,No
CUST2584,68,132066,31705,639,230,No
CUST2585,50,133223,46519,463,241,Yes
CUST2586,53,106413,20318,550,174,No
CUST2587,19,35608,6220,773,35,Yes
CUST2588,42,118017,22639,371,20,Yes
CUST2589,73,50116,41311,307,329,No
CUST2590,48,78536,43415,333,148,Yes
CUST2591,20,122643,49243,716,88,Yes
CUST2592,58,111660,11652,832,341,Yes
CUST2593,42,144419,21142,781,67,No
CUST2594,41,41206,41353,694,157,Yes
CUST2595,34,33143,47700,372,56,No
CUST2596,65,48109,13229,727,30,Yes
CUST2597,19,86629,24963,566,193,No
CUST2598,40,72502,42240,850,102,Yes
CUST2599,68,123033,31656,423,245,Yes
CUST2600,22,64359,34227,846,208,Yes
CUST2601,40,124969,10499,324,327,Yes
CUST2602,33,92165,46667,749,282,No
CUST2603,64,100481,37796,792,74,No
CUST2604,60,111364,18333,361,314,Yes
CUST2605,58,109727,14330,599,280,Yes
CUST2606,24,112640,29464,707,254,Yes
CUST2607,67,26822,40418,340,299,Yes
CUST2608,55,41068,16022,672,42,No
CUST2609,65,71000,21066,709,321,Yes
CUST2610,66,146428,40227,823,79,No
CUST2611,39,103345,32771,750,256,Yes
CUST2612,26,20693,41382,738,15,Yes
CUST2613,20,125430,34605,427,151,No
CUST2614,40,31939,7738,406,196,Yes
CUST2615,52,127905,5065,449,78,Yes
CUST2616,39,39048,35451,568,132,Yes
CUST2617,70,81822,45680,414,275,Yes
CUST2618,59,141354,23956,473,281,No
CUST2619,29,98675,47798,675,297,Yes
CUST2620,71,77065,15969,722,190,No
CUST2621,67,31552,5035,647,217,No
CUST2622,61,28399,8943,445,95,No
CUST2623,47,54483,36600,548,82,No
CUST2624,62,49067,22911,794,181,No
CUST2625,48,68606,44181,515,297,No
CUST2626,58,30490,21442,570,231,Yes
CUST2627,29,99826,49564,399,225,Yes
CUST2628,69,24948,29913,637,41,No
CUST2629,26,114960,28030,375,178,Yes
CUST2630,22,70374,46432,769,310,No
CUST2631,63,141986,18943,803,271,Yes
CUST2632,67,149033,43348,550,224,Yes
CUST2633,47,72513,38444,566,242,Yes
CUST2634,20,100473,23436,650,287,No
CUST2635,36,106006,7980,602,238,Yes
CUST2636,30,88289,15578,755,155,Yes
CUST2637,20,57548,40002,638,164,No
CUST2638,68,113271,41902,761,97,No
CUST2639,30,146291,9583,564,82,No
CUST2640,74,98311,24702,581,264,No
CUST2641,20,27531,10879,336,184,Yes
CUST2642,38,143956,30906,443,273,No
CUST2643,37,121398,13059,451,184,No
CUST2644,50,127509,14152,834,354,Yes
CUST2645,43,42973,41469,595,155,No
CUST2646,70,103924,23314,326,289,No
CUST2647,52,84797,33309,526,335,Yes
CUST2648,48,77536,18818,679,185,No
CUST2649,34,21403,45006,671,313,No
CUST2650,20,46438,38083,598,228,Yes
CUST2651,66,131485,25860,614,198,Yes
